thumb href,tagItemTitle href,speakerName,genericItemIntroText,specialty_codes href,specialty_codes,specialty_codes href (2),specialty_codes (2),specialty_codes href (3),specialty_codes (3),specialty_codes href (4),specialty_codes (4),specialty_codes href (5),specialty_codes (5),specialty_codes href (6),specialty_codes (6),specialty_codes href (7),specialty_codes (7),genericItemIntroText (2),specialty_codes href (8),specialty_codes (8),genericItemIntroText (3),specialty_codes href (9),specialty_codes (9),specialty_codes href (10),specialty_codes (10),specialty_codes href (11),specialty_codes (11),specialty_codes href (12),specialty_codes (12),specialty_codes href (13),specialty_codes (13),specialty_codes href (14),specialty_codes (14),specialty_codes href (15),specialty_codes (15),genericItemIntroText (5),genericItemIntroText (7),priceRange
https://www.ovations.com.au/speakers/mark-bunn,https://www.ovations.com.au/speakers/mark-bunn,Mark Bunn,,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Personal%20Development,PERSONAL DEVELOPMENT,,,,,,,,,"As one of Australasia’s leading experts on health and personal performance, Mark Bunn understands the difficulties facing workers and organisations today – high stress, poor sleep, negativity, poor work-life balance, low motivation and workplace morale. Help your team perform at their best, while also achieving happiness, good relationships, work enjoyment and a sense of community or team.",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/ovations-exclusive-speakers/penny-burke,https://www.ovations.com.au/ovations-exclusive-speakers/penny-burke,Penny Burke,,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,https://www.ovations.com.au/speaker-filter-search-results/speakers/Franchise,FRANCHISE,https://www.ovations.com.au/speaker-filter-search-results/speakers/Generations,GENERATIONS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Human%20Resources,HUMAN RESOURCES,"Once the director of Australia’s largest advertising agency and responsible for iconic campaigns such as Pro Hart’s ‘Stainmaster Carpet’ and the ‘Not Happy Jan’ campaign, Penny’s vision is indelibly stamped into the DNA of Australian advertising.",https://www.ovations.com.au/speakers/leadership,LEADERSHIP,Stainmaster Carpet,https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speakers/retail,RETAIL,https://www.ovations.com.au/speakers/facilitation,FACILITATION / MODERATOR,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/ronnie-burns,https://www.ovations.com.au/speakers/ronnie-burns,Ronnie Burns,"Thirty-eight years in the entertainment industry in Australia has seen Ronnie emerge as a household name in many areas of television and 'live' entertainment. His presentation, and occasional song, are geared to wide audiences and featuring highlights of his 38 year career in the Australian Rock 'n Rock industry. ...",https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speaker-filter-search-results/speakers/Bands,BANDS,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Singer%20/%20Musician,SINGER / MUSICIAN,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/lauren-burns,https://www.ovations.com.au/speakers/lauren-burns,Lauren Burns,"Lauren Burns created sporting history by winning the first ever Olympic medal for Taekwondo when the sport made its debut at the Sydney 2000 Olympic Games. Her amazing triumph at the Sydney Games was achieved against the odds - requiring enormous discipline, commitment, perseverance and teamwork. Lauren has spoken to over 150,000 people in the past 5 years and in her presentations Lauren talks abo ...",https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Olympics,OLYMPICS,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/gregory-burns,https://www.ovations.com.au/speakers/gregory-burns,Gregory Burns,"Gregory Burns is an internationally acclaimed platform speaker and artist. Also, despite or perhaps because of his disability, which requires the use of leg braces and crutches to ambulate, Gregory is an athlete. Gregory's diverse skills, life experiences and achievements ensures that his speeches are both inspiring and meet the specific needs of his clients. By crafting his learning points around ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Adventurer,ADVENTURER,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/entertainment,ENTERTAINMENT,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/margot-cairnes,https://www.ovations.com.au/speakers/margot-cairnes,Margot Cairnes,"A visionary thinker, Margot Cairnes' presentations are dynamic, inspirational, challenging and sometimes confronting as she presents leading edge approaches to Leadership and strategic business issues for the 21st Century. As a Keynote Speaker or Panel Chair, Margot's passionate and creative approach delivers unique presentations which take participants on a journey to higher levels of thinking. ...",https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/arthur-carmazzi,https://www.ovations.com.au/speakers/arthur-carmazzi,Arthur Carmazzi,,https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,https://www.ovations.com.au/speaker-filter-search-results/speakers/Human%20Resources,HUMAN RESOURCES,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,,,"Ranked as the World's #1 Thought Leader in Organizational Culture from 2022 to 2024 and Top 15 in Leadership, Bestselling Author, Founder of the DC Psychology of group dynamics, Recognized Work Gamification Expert (Amazon #1 Bestseller GAME ON - Reinventing Organizational Culture with Gamification), Creator of the Psychology Based AI Powered Human Recourses Metaverse, and Creator of ""Journey to The Future"" Organizational AI Learning Boardgame. He supports leaders in developing organizations through practical applications of culture and digital transformation.",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/alan-cartwright,https://www.ovations.com.au/speakers/alan-cartwright,Alan Cartwright,"Alan is a highly skilled organisational strategist, trainer and facilitator. He holds a Bachelor of Commerce majoring in Economics and Organisational Behaviour. Alan is an accredited trainer, skilled in Neuro Linguistic Programming and is accredited in the Myers-Briggs Type Indicator. ...",https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/cas-and-jonesy,https://www.ovations.com.au/speakers/cas-and-jonesy,Cas and Jonesy,"Cas and Jonesy are two Aussie Explorers constantly pushing the boundaries of human endurance. Most recently, they made history by completing the longest unsupported polar expedition of all time. In 100 years of polar exploration no-one had EVER walked from the edge of Antarctica to the South Pole and back without assistance. Many had tried, none had succeeded. After 89 gruelling days they made i ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Adventurer,ADVENTURER,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/pat-cash,https://www.ovations.com.au/speakers/pat-cash,Pat Cash,"Pat Cash is best known as the flamboyant winner of Wimbledon 1987. Nowadays he is developing his business interests which include working with the Cash/Hopper Tennis Academy in Australia which he set up with fellow Australian Gavin Hopper. Pat is also kept busy with his television commentary work and in his capacity as the UK President of the charity GOAL, helping street children in the third worl ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/angela-catterns,https://www.ovations.com.au/speakers/angela-catterns,Angela Catterns,"Angela Catterns is one of Australia's most loved broadcasters, and has regularly been the number 1 radio announcer in Sydney for 40 - 60 year olds. Now with Wendy Harmer broadcasting back on the ABC after a stint as Vega's breakfast show with Tony Squires, Rebecca Wilson and Mikey Robins. Angela has had a diverse media career working in film, TV and radio in Sydney, country NSW towns such as L ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,https://www.ovations.com.au/speakers/facilitation,FACILITATION / MODERATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/sam-cawthorn,https://www.ovations.com.au/speakers/sam-cawthorn,Sam Cawthorn,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,https://www.ovations.com.au/speakers/education,EDUCATION,https://www.ovations.com.au/speakers/future-trends,FUTURE / TRENDS,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,"Sam is a thought leader and expert in not only bouncing back, but bouncing forward. He is the CEO for Empowering Enterprises and has been featured in USA Today and the New York Times. He is also a State Winner for the Young Australian of the Year.",https://www.ovations.com.au/speaker-filter-search-results/speakers/Personal%20Development,PERSONAL DEVELOPMENT,,https://www.ovations.com.au/speakers/sales,SALES,https://www.ovations.com.au/speaker-filter-search-results/speakers/Social%20Responsibility,SOCIAL RESPONSIBILITY,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/david-chalke,https://www.ovations.com.au/speakers/david-chalke,David Chalke,,https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speakers/marketing,MARKETING,,,,,,,"David is one of Australia's leading Social Analysts. Working with data from AustraliaSCAN, the annual monitor of social change in Australia, David's entertaining ""Real World"" view of the mood of Australians has made him a very popular speaker at National & International conferences. He is a regularly quoted Social Commentator, and an occasional writer and broadcaster.",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/richard-charlesworth,https://www.ovations.com.au/speakers/richard-charlesworth,Richard Charlesworth,"He excels. He always has. Whether leading the world in hockey, captaining Western Australia in cricket, cramming in a medical degree or winning a seat in federal parliament, Ric has been excellent as a rule and frequently brilliant. His natural gifts and a fierce appetite for victory have guaranteed his success. Ric is an author, a doctor of medicine, a former captain of the Australian Hockey Tea ...",https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/ross-clarke-jones,https://www.ovations.com.au/speakers/ross-clarke-jones,Ross Clarke-Jones,,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,Ross became an established big wave surfer at the 1986 Billabong Pro at Waimea bay and the Pipeline Masters.,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/paul-clitheroe,https://www.ovations.com.au/speakers/paul-clitheroe,Paul Clitheroe,"Paul Clitheroe is Chairman of the Australian Government Financial Literacy Board. The Board sets and implements the National Strategy for financial literacy. It has a particular focus on schools, universities and vocational education. Paul established ipac securities in 1983. Ipac today manages $16 billion. Paul is an Executive Director. He was host of 'Money' on Channel 9 for almost 10 years. ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
